t(sec) 1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64
18.596100 4.217838 4.155644 4.101186 4.020653 3.273816 2.838384 2.793889 2.955338 3.079120 3.148384 3.132110 3.045717 3.047022 3.246850 3.643161 3.840608 3.103889 3.051869 3.292016 3.707589 3.907589 3.887340 3.820653 3.062016 3.908109 3.881186 3.820086 3.058104 2.803161 2.941955 3.097838 3.165710 3.102016 3.057717 3.286467 3.706498 3.903765 3.885338 3.825710 3.061186 2.796768 2.941186 3.109538 3.161885 3.091869 3.063161 3.286122 3.706498 3.201556 3.177022 3.158109 2.922295 3.089875 3.178109 3.146467 3.209120 3.193765 3.169842 3.159539 2.927022 3.093161 3.179538 3.141869 3.212295
18.605800 4.218098 4.149175 4.099425 4.023408 3.274075 2.838856 2.794149 2.955817 3.079380 3.148856 3.134863 3.048476 3.049277 3.246890 3.643638 3.841316 3.104149 3.052128 3.292485 3.710110 3.910110 3.887600 3.823408 3.062485 3.908368 3.879425 3.820345 3.058582 2.803638 2.941990 3.098098 3.168203 3.102485 3.063331 3.289365 3.706969 3.908511 3.885817 3.828203 3.059425 2.801899 2.939425 3.099692 3.162352 3.092128 3.063638 3.289304 3.706969 3.202037 3.179277 3.158368 2.924930 3.090134 3.178368 3.149365 3.209380 3.198511 3.170102 3.159799 2.929277 3.093638 3.169692 3.142128 3.214930
18.615600 4.220341 4.157210 4.099158 4.026188 3.271736 2.841174 2.796452 2.958210 3.079388 3.151174 3.135178 3.048766 3.047388 3.246898 3.643645 3.841324 3.106452 3.054445 3.290213 3.710397 3.910397 3.887607 3.826188 3.060213 3.908376 3.879158 3.820353 3.063349 2.803645 2.939555 3.100341 3.168514 3.100213 3.063946 3.289672 3.706976 3.911565 3.888210 3.828514 3.059158 2.800104 2.939158 3.110674 3.164613 3.094445 3.063645 3.287175 3.706976 3.202044 3.177388 3.158376 2.925231 3.092570 3.178376 3.149672 3.209388 3.201565 3.172483 3.159806 2.927388 3.093645 3.180674 3.144445 3.215231
18.625400 4.220264 4.155857 4.100942 4.023707 3.273347 2.838823 2.794114 2.955796 3.079002 3.148823 3.132359 3.048381 3.048846 3.248874 3.643260 3.840939 3.104114 3.054379 3.289513 3.710012 3.910012 3.887222 3.823707 3.059513 3.907991 3.880942 3.822312 3.068325 2.803260 2.943661 3.100264 3.168129 3.099513 3.068352 3.286925 3.706591 3.911515 3.885796 3.828129 3.060942 2.804141 2.940942 3.114383 3.160084 3.094379 3.063260 3.288867 3.706591 3.201659 3.178846 3.157991 2.920208 3.092520 3.177991 3.146925 3.209002 3.201515 3.170079 3.159421 2.928846 3.093260 3.184383 3.144379 3.210208
18.635200 4.220264 4.153362 4.099126 4.025746 3.280576 2.838478 2.793771 2.955439 3.076673 3.148478 3.134397 3.048381 3.053405 3.251565 3.640949 3.843320 3.103771 3.054379 3.289513 3.707831 3.907831 3.891632 3.825746 3.059513 3.907991 3.879126 3.820349 3.064387 2.800949 2.946776 3.100264 3.170498 3.099513 3.064340 3.284234 3.704348 3.911515 3.885439 3.830498 3.059126 2.804860 2.939126 3.114748 3.159410 3.094379 3.060949 3.289232 3.704348 3.199303 3.183405 3.157991 2.917216 3.094892 3.177991 3.144234 3.206673 3.201515 3.169724 3.159421 2.933405 3.090949 3.184748 3.144379 3.207216
18.645000 4.218542 4.155581 4.099210 4.024200 3.282146 2.838915 2.791992 2.958180 3.079028 3.148915 3.132853 3.048818 3.054539 3.252387 3.643289 3.839442 3.101992 3.054816 3.289950 3.707908 3.907908 3.892794 3.824200 3.059950 3.910684 3.879210 3.822694 3.061759 2.803289 2.947606 3.098542 3.173666 3.099950 3.068677 3.284286 3.704415 3.909600 3.888180 3.833666 3.059210 2.800653 2.939210 3.115184 3.159847 3.094816 3.063289 3.282596 3.704415 3.201680 3.184539 3.160684 2.919540 3.091030 3.180684 3.144286 3.209028 3.199600 3.170161 3.159858 2.934539 3.093289 3.185184 3.144816 3.209540
18.654800 4.217956 4.153671 4.096937 4.023575 3.277512 2.836531 2.793563 2.958390 3.076986 3.146531 3.136878 3.048617 3.052291 3.252186 3.643496 3.840703 3.103563 3.054615 3.291903 3.707707 3.907707 3.892594 3.823575 3.061903 3.910886 3.876937 3.822902 3.056653 2.803496 2.945099 3.097956 3.173883 3.101903 3.064734 3.286342 3.704215 3.906679 3.888390 3.833883 3.056937 2.797351 2.936937 3.103464 3.159646 3.094615 3.063496 3.288051 3.704215 3.201895 3.182291 3.160886 2.921959 3.092286 3.180886 3.146342 3.206986 3.196679 3.169960 3.159657 2.932291 3.093496 3.173464 3.144615 3.211959
18.664600 4.220273 4.157602 4.098791 4.023811 3.274655 2.840624 2.794243 2.958626 3.078981 3.150624 3.135775 3.048853 3.050091 3.250197 3.643732 3.841411 3.104243 3.054851 3.292580 3.707944 3.907944 3.890729 3.823811 3.062580 3.911122 3.878791 3.823138 3.058184 2.803732 2.942589 3.100273 3.171862 3.102580 3.061776 3.289265 3.708726 3.908711 3.888626 3.831862 3.058791 2.799361 2.938791 3.108154 3.161980 3.094851 3.063732 3.289704 3.708726 3.204376 3.180091 3.161122 2.922649 3.092992 3.181122 3.149265 3.208981 3.198711 3.172406 3.161995 2.930091 3.093732 3.178154 3.144851 3.212649
18.674400 4.220500 4.158283 4.099009 4.025840 3.269617 2.843470 2.796119 2.958390 3.079238 3.153470 3.137293 3.050698 3.047414 3.245073 3.645672 3.843416 3.106119 3.056739 3.292344 3.709760 3.909760 3.887951 3.825840 3.062344 3.910886 3.879009 3.825083 3.062817 2.805672 2.941848 3.100500 3.171124 3.102344 3.061039 3.291720 3.711551 3.911219 3.888390 3.831124 3.059009 2.801834 2.939009 3.111675 3.164283 3.096739 3.065672 3.289468 3.711551 3.204639 3.177414 3.160886 2.924570 3.094988 3.180886 3.151720 3.209238 3.201219 3.172661 3.162226 2.927414 3.095672 3.181675 3.146739 3.214570
18.684200 4.222553 4.160317 4.101025 4.026402 3.272878 2.843998 2.796644 2.958414 3.081427 3.153998 3.137855 3.051216 3.046964 3.246223 3.648360 3.852823 3.106644 3.059364 3.292367 3.710271 3.910271 3.885433 3.826402 3.062367 3.910910 3.881025 3.827777 3.063880 2.808360 2.944089 3.102553 3.168946 3.102367 3.061062 3.292265 3.712076 3.913987 3.888414 3.828946 3.061025 2.804567 2.941025 3.114447 3.164799 3.099364 3.068360 3.293926 3.712076 3.204663 3.176964 3.160910 2.927236 3.097747 3.180910 3.152265 3.211427 3.203987 3.172685 3.162250 2.926964 3.098360 3.184447 3.149364 3.217236
18.694000 4.225047 4.160803 4.103473 4.026378 3.273934 2.846047 2.798678 2.958390 3.081952 3.156047 3.135623 3.053220 3.046940 3.246749 3.648881 3.846301 3.108678 3.059872 3.294389 3.712250 3.912250 3.884891 3.826378 3.064389 3.910886 3.883473 3.821921 3.065990 2.808881 2.942438 3.105047 3.168365 3.104389 3.065384 3.292242 3.712053 3.912339 3.888390 3.828365 3.063473 2.807252 2.943473 3.112797 3.166796 3.099872 3.068881 3.292835 3.712053 3.202477 3.176940 3.160886 2.927751 3.096105 3.180886 3.152242 3.211952 3.202339 3.172661 3.162226 2.926940 3.098881 3.182797 3.149872 3.217751
18.703800 4.223628 4.162743 4.104002 4.022061 3.271877 2.846605 2.799233 2.958390 3.084041 3.156605 3.135029 3.053767 3.046940 3.244655 3.648881 3.841813 3.109233 3.061896 3.294939 3.714745 3.914745 3.884891 3.822061 3.064939 3.910886 3.884002 3.820204 3.058224 2.808881 2.941848 3.103628 3.168365 3.104939 3.064431 3.294335 3.714065 3.911751 3.888390 3.828365 3.064002 2.803618 2.944002 3.120758 3.169315 3.101896 3.068881 3.287967 3.714065 3.204008 3.176940 3.160886 2.929807 3.093391 3.180886 3.154335 3.214041 3.201751 3.174741 3.164204 2.926940 3.098881 3.190758 3.151896 3.219807
18.713600 4.224734 4.164996 4.103766 4.022659 3.271027 2.848362 2.800976 2.958154 3.084429 3.158362 3.134793 3.055481 3.044836 3.241734 3.650684 3.838838 3.110976 3.064256 3.294703 3.715093 3.915093 3.882709 3.822659 3.064703 3.910650 3.883766 3.824056 3.057548 2.810684 2.941612 3.104734 3.166038 3.104703 3.061471 3.296784 3.716409 3.911515 3.888154 3.826038 3.063766 2.797977 2.943766 3.114664 3.171612 3.104256 3.070684 3.288558 3.716409 3.204403 3.174836 3.160650 2.932207 3.092520 3.180650 3.156784 3.214429 3.201515 3.175127 3.164559 2.924836 3.100684 3.184664 3.154256 3.222207
18.723400 4.227264 4.165619 4.107510 4.023350 3.279024 2.849011 2.801621 2.958166 3.086469 3.159011 3.134805 3.056117 3.042407 3.241087 3.653361 3.840250 3.111621 3.064905 3.296654 3.717004 3.917004 3.882099 3.823350 3.066654 3.910662 3.887510 3.823359 3.056192 2.813361 2.939547 3.107264 3.165381 3.106654 3.056692 3.297455 3.717054 3.911527 3.888166 3.825381 3.067510 2.800753 2.947510 3.107834 3.174163 3.104905 3.073361 3.289244 3.717054 3.204415 3.172407 3.160662 2.934861 3.090466 3.180662 3.157455 3.216469 3.201527 3.177158 3.166492 2.922407 3.103361 3.177834 3.154905 3.224861
18.733200 4.226040 4.167452 4.106871 4.021676 3.266164 2.849149 2.801732 2.954424 3.085413 3.159149 3.133129 3.054274 3.034407 3.235340 3.650299 3.837209 3.111732 3.061163 3.295482 3.717650 3.917650 3.874571 3.821676 3.065482 3.908882 3.886871 3.818936 3.051767 2.810299 2.935103 3.106040 3.159605 3.105482 3.051557 3.295717 3.717166 3.907786 3.884424 3.819605 3.066871 2.796376 2.946871 3.102690 3.172960 3.101163 3.070299 3.285502 3.717166 3.202697 3.164407 3.158882 2.935730 3.088064 3.178882 3.155717 3.215413 3.197786 3.174098 3.165294 2.914407 3.100299 3.172690 3.151163 3.225730
18.742900 4.225073 4.171434 4.107715 4.018580 3.262145 2.852606 2.805167 2.954613 3.090206 3.162606 3.124007 3.058832 3.031532 3.232865 3.654349 3.829443 3.115167 3.063237 3.298213 3.720996 3.920996 3.871570 3.818580 3.068213 3.911677 3.887715 3.817190 3.051955 2.814349 2.933299 3.105073 3.157090 3.108213 3.049768 3.300520 3.722475 3.907974 3.884613 3.817090 3.067715 2.793883 2.947715 3.102879 3.177502 3.103237 3.074349 3.283698 3.722475 3.205574 3.161532 3.161677 2.939235 3.088979 3.181677 3.160520 3.220206 3.197974 3.174287 3.168000 2.911532 3.104349 3.172879 3.153237 3.229235
18.752700 4.229596 4.175576 4.112859 4.011007 3.262045 2.856933 2.807636 2.954514 3.093540 3.166933 3.127791 3.061992 3.030735 3.231997 3.657657 3.832029 3.117636 3.067561 3.298847 3.725172 3.925172 3.872542 3.811007 3.068847 3.912329 3.892859 3.821994 3.046169 2.817657 2.930469 3.109596 3.156211 3.108847 3.050819 3.303861 3.727512 3.905934 3.884514 3.816211 3.072859 2.793010 2.952859 3.102780 3.180649 3.107561 3.077657 3.276979 3.727512 3.206250 3.160735 3.162329 2.941759 3.086945 3.182329 3.163861 3.223540 3.195934 3.176078 3.168628 2.910735 3.107657 3.172780 3.157561 3.231759
18.762500 4.233885 4.177341 4.117073 4.016439 3.264132 2.860572 2.808673 2.956631 3.094607 3.170572 3.133330 3.066554 3.030988 3.232250 3.660567 3.836683 3.118673 3.071196 3.300883 3.726949 3.926949 3.871801 3.816439 3.070883 3.912582 3.897073 3.820968 3.051425 2.820567 2.931797 3.113885 3.154568 3.110883 3.050005 3.306797 3.731128 3.903452 3.886631 3.814568 3.077073 2.804540 2.957073 3.099219 3.183433 3.111196 3.080567 3.280456 3.731128 3.208388 3.160988 3.162582 2.942813 3.088267 3.182582 3.166797 3.224607 3.193452 3.178997 3.172410 2.910988 3.110567 3.169219 3.161196 3.232813
18.772300 4.236486 4.179129 4.117937 4.020034 3.263244 2.863258 2.808755 2.957564 3.096526 3.173258 3.134290 3.068249 3.029402 3.232332 3.663315 3.837634 3.118755 3.072102 3.301778 3.728751 3.928751 3.871080 3.820034 3.071778 3.914465 3.897937 3.819361 3.054900 2.823315 2.930869 3.116486 3.155654 3.111778 3.049224 3.309571 3.733797 3.906418 3.887564 3.815654 3.077937 2.802356 2.957937 3.099442 3.184319 3.112102 3.083315 3.286909 3.733797 3.207473 3.159402 3.164465 2.946509 3.100434 3.184465 3.169571 3.226526 3.196418 3.179926 3.174102 2.909402 3.113315 3.169442 3.162102 3.236509
18.782100 4.238945 4.181565 4.119543 4.018106 3.260541 2.865804 2.810438 2.955695 3.097344 3.175804 3.134231 3.071624 3.033478 3.232273 3.665921 3.835726 3.120438 3.072043 3.301719 3.731207 3.931207 3.871021 3.818106 3.071719 3.915266 3.899543 3.819302 3.054841 2.825921 2.931764 3.118945 3.154648 3.111719 3.049165 3.310391 3.736325 3.908151 3.885695 3.814648 3.079543 2.798759 2.959543 3.102131 3.185970 3.112043 3.085921 3.284942 3.736325 3.206527 3.163478 3.165266 2.948176 3.094682 3.185266 3.170391 3.227344 3.198151 3.179867 3.174043 2.913478 3.115921 3.172131 3.162043 3.238176
18.791900 4.241286 4.182228 4.121838 4.016994 3.261227 2.866504 2.811132 2.954613 3.098948 3.176504 3.132214 3.073163 3.032529 3.232096 3.666641 3.836445 3.121132 3.073592 3.303246 3.733545 3.933545 3.870844 3.816994 3.073246 3.915089 3.901838 3.817353 3.054664 2.826641 2.932514 3.121286 3.155362 3.113246 3.045367 3.311999 3.737019 3.906154 3.884613 3.815362 3.081838 2.796786 2.961838 3.102879 3.188332 3.113592 3.086641 3.284737 3.737019 3.208151 3.162529 3.165089 2.947999 3.088979 3.185089 3.171999 3.228948 3.196154 3.179689 3.175553 2.912529 3.116641 3.172879 3.163592 3.237999
18.801700 4.243999 4.180826 4.121308 4.020794 3.264065 2.866715 2.811343 2.954824 3.098354 3.176715 3.129670 3.075022 3.031046 3.234047 3.666852 3.835834 3.121343 3.074706 3.304349 3.734629 3.934629 3.872698 3.820794 3.074349 3.913598 3.901308 3.816638 3.056608 2.826852 2.934503 3.123999 3.158287 3.114349 3.050744 3.313144 3.737230 3.917833 3.884824 3.818287 3.081308 2.797808 2.961308 3.103090 3.187783 3.114706 3.086852 3.284124 3.737230 3.207549 3.161046 3.163598 2.948210 3.087421 3.183598 3.173144 3.228354 3.207833 3.179901 3.175002 2.911046 3.116852 3.173090 3.164706 3.238210
18.811500 4.244927 4.179932 4.120422 4.019314 3.266712 2.866728 2.811356 2.956538 3.097391 3.176728 3.130429 3.075963 3.032603 3.235039 3.666865 3.836585 3.121356 3.074719 3.302737 3.736233 3.936233 3.875243 3.819314 3.072737 3.914319 3.900422 3.811581 3.057596 2.826865 2.935516 3.124927 3.159294 3.112737 3.056455 3.313157 3.735606 3.912679 3.886538 3.819294 3.080422 2.798806 2.960422 3.104842 3.185266 3.114719 3.086865 3.283137 3.735606 3.206574 3.162603 3.164319 2.946551 3.086440 3.184319 3.173157 3.227391 3.202679 3.179914 3.174090 2.912603 3.116865 3.174842 3.164719 3.236551
18.821300 4.245175 4.180180 4.120670 4.019194 3.267958 2.866976 2.809994 2.957800 3.095967 3.176976 3.131724 3.076210 3.036811 3.238637 3.667113 3.836161 3.119994 3.074967 3.302014 3.734299 3.934299 3.878032 3.819194 3.072014 3.913922 3.900670 3.813792 3.057843 2.827113 2.937476 3.125175 3.161242 3.112014 3.059433 3.311729 3.734877 3.907382 3.887800 3.821242 3.080670 2.793996 2.960670 3.106127 3.184555 3.114967 3.087113 3.286808 3.734877 3.208512 3.166811 3.163922 2.945801 3.088390 3.183922 3.171729 3.225967 3.197382 3.180162 3.174338 2.916811 3.117113 3.176127 3.164967 3.235801
18.831100 4.244939 4.176889 4.118921 4.020034 3.269340 2.866740 2.808755 2.957564 3.094689 3.176740 3.131488 3.075974 3.038468 3.240488 3.666877 3.834860 3.118755 3.076324 3.301778 3.730573 3.930573 3.880338 3.820034 3.071778 3.914277 3.898921 3.818298 3.059249 2.826877 2.938307 3.124939 3.162064 3.111778 3.060256 3.310450 3.734641 3.908210 3.887564 3.822064 3.078921 2.793926 2.958921 3.107573 3.184319 3.116324 3.086877 3.287021 3.734641 3.207667 3.168468 3.164277 2.945565 3.089215 3.184277 3.170450 3.224689 3.198210 3.178288 3.172545 2.918468 3.116877 3.177573 3.166324 3.235565
18.840900 4.243187 4.174667 4.116214 4.019798 3.268565 2.864936 2.806962 2.957328 3.094453 3.174936 3.131252 3.074204 3.044110 3.241873 3.665037 3.839582 3.116962 3.075557 3.299996 3.729336 3.929336 3.881113 3.819798 3.069996 3.915089 3.896214 3.819125 3.060080 2.825037 2.938071 3.123187 3.161828 3.109996 3.060020 3.308593 3.732848 3.907974 3.887328 3.821828 3.076214 2.797477 2.956214 3.108431 3.182554 3.115557 3.085037 3.285691 3.732848 3.206350 3.174110 3.165089 2.942147 3.087332 3.185089 3.168593 3.224453 3.197974 3.176988 3.171296 2.924110 3.115037 3.178431 3.165557 3.232147
18.850700 4.242207 4.171791 4.113804 4.019845 3.270631 2.862394 2.805953 2.957375 3.092927 3.172394 3.131299 3.073210 3.045282 3.243019 3.663996 3.839774 3.115953 3.074542 3.298994 3.726436 3.926436 3.882650 3.819845 3.068994 3.913593 3.893804 3.819172 3.060127 2.823996 2.939730 3.122207 3.163476 3.108994 3.061666 3.307542 3.730324 3.908022 3.887375 3.823476 3.073804 2.800217 2.953804 3.110088 3.180077 3.114542 3.083996 3.284127 3.730324 3.206397 3.175282 3.163593 2.940038 3.087865 3.183593 3.167542 3.222927 3.198022 3.177035 3.169853 2.925282 3.113996 3.180088 3.164542 3.230038
18.860500 4.242631 4.171525 4.113180 4.020270 3.271788 2.861714 2.806378 2.957800 3.092212 3.171714 3.128554 3.073635 3.043636 3.244981 3.662898 3.834733 3.116378 3.073480 3.297951 3.724727 3.924727 3.884153 3.820270 3.067951 3.914406 3.893180 3.819597 3.059020 2.822898 2.941322 3.122631 3.165060 3.107951 3.061690 3.306429 3.729651 3.913151 3.887800 3.825060 3.073180 2.798695 2.953180 3.110108 3.179425 3.113480 3.082898 3.286528 3.729651 3.206822 3.173636 3.164406 2.940462 3.089451 3.184406 3.166429 3.222212 3.203151 3.177460 3.169199 2.923636 3.112898 3.180108 3.163480 3.230462
18.870200 4.240689 4.170690 4.111264 4.012069 3.270074 2.861159 2.804399 2.957245 3.090178 3.171159 3.128622 3.073081 3.043081 3.244125 3.661174 3.831769 3.114399 3.071783 3.296270 3.724172 3.924172 3.883599 3.812069 3.066270 3.913555 3.891264 3.816099 3.054335 2.821174 2.940767 3.120689 3.163000 3.106270 3.058433 3.304694 3.727671 3.910160 3.887245 3.823000 3.071264 2.795763 2.951264 3.108348 3.177471 3.111783 3.081174 3.280809 3.727671 3.204771 3.173081 3.163555 2.938452 3.088896 3.183555 3.164694 3.220178 3.200160 3.176906 3.168644 2.923081 3.111174 3.178348 3.161783 3.228452
18.880000 4.239851 4.169863 4.111784 4.013520 3.267533 2.861478 2.804928 2.957564 3.092168 3.171478 3.131488 3.073399 3.042079 3.241752 3.661493 3.833572 3.114928 3.072102 3.297977 3.724491 3.924491 3.882543 3.813520 3.067977 3.914089 3.891784 3.811075 3.050742 2.821493 2.938110 3.119851 3.162064 3.107977 3.054545 3.306468 3.726802 3.903954 3.887564 3.822064 3.071784 2.793152 2.951784 3.104208 3.177997 3.112102 3.081493 3.277789 3.726802 3.205311 3.172079 3.164089 2.938986 3.087735 3.184089 3.166468 3.222168 3.193954 3.175778 3.168963 2.922079 3.111493 3.174208 3.162102 3.228986
18.889800 4.240952 4.170951 4.112708 4.018325 3.264815 2.862624 2.805906 2.955902 3.094453 3.172624 3.131252 3.073163 3.039403 3.238824 3.662671 3.828798 3.115906 3.073247 3.297584 3.724255 3.924255 3.879765 3.818325 3.067584 3.915089 3.892708 3.811166 3.050670 2.822671 2.933833 3.120952 3.160379 3.107584 3.051746 3.307495 3.727939 3.902430 3.885902 3.820379 3.072708 2.788936 2.952708 3.101561 3.178953 3.113247 3.082671 3.277216 3.727939 3.206350 3.169403 3.165089 2.939990 3.084764 3.185089 3.167495 3.224453 3.192430 3.175706 3.168727 2.919403 3.112671 3.171561 3.163247 3.229990
18.899600 4.242631 4.172619 4.114454 4.018896 3.265287 2.864345 2.806378 2.955085 3.094925 3.174345 3.131724 3.074949 3.037447 3.238006 3.665794 3.825419 3.116378 3.076307 3.298148 3.726023 3.926023 3.877708 3.818896 3.068148 3.915561 3.894454 3.814200 3.049666 2.825794 2.934403 3.122631 3.160949 3.108148 3.053625 3.307967 3.730984 3.901488 3.885085 3.820949 3.074454 2.789504 2.954454 3.101936 3.180733 3.116307 3.085794 3.277884 3.730984 3.206822 3.167447 3.165561 2.941824 3.092380 3.185561 3.167967 3.224925 3.191488 3.177460 3.170509 2.917447 3.115794 3.171936 3.166307 3.231824
18.909400 4.243654 4.174878 4.115441 4.020034 3.262407 2.865411 2.807436 2.954849 3.096032 3.175411 3.131488 3.077249 3.036003 3.236424 3.668210 3.826542 3.117436 3.077359 3.299183 3.727031 3.927031 3.874944 3.820034 3.069183 3.915325 3.895441 3.815300 3.046776 2.828210 2.934153 3.123654 3.160699 3.109183 3.052010 3.310422 3.732029 3.899894 3.884849 3.820699 3.075441 2.790609 2.955441 3.100339 3.183023 3.117359 3.088210 3.278995 3.732029 3.207944 3.166003 3.165325 2.942896 3.093429 3.185325 3.170422 3.226032 3.189894 3.177224 3.171532 2.916003 3.118210 3.170339 3.167359 3.232896
18.919200 4.244786 4.178492 4.116498 4.019880 3.259556 2.867862 2.809869 2.956012 3.097249 3.177862 3.131335 3.079645 3.034654 3.234897 3.669416 3.830421 3.119869 3.078480 3.300288 3.728110 3.928110 3.872249 3.819880 3.070288 3.916461 3.896498 3.816509 3.047935 2.829416 2.931249 3.124786 3.159152 3.110288 3.049071 3.313015 3.734409 3.901085 3.886012 3.819152 3.076498 2.791782 2.956498 3.100186 3.185409 3.118480 3.089416 3.278786 3.734409 3.209176 3.164654 3.166461 2.945331 3.086298 3.186461 3.173015 3.227249 3.191085 3.178381 3.172625 2.914654 3.119416 3.170186 3.168480 3.235331
18.929000 4.247118 4.178511 4.118887 4.019798 3.260742 2.870383 2.812372 2.957328 3.098455 3.180383 3.131252 3.080889 3.033301 3.234815 3.670611 3.834624 3.122372 3.080999 3.301542 3.730542 3.930542 3.872063 3.819798 3.071542 3.917749 3.898887 3.816427 3.051819 2.830611 2.931054 3.127118 3.159069 3.111542 3.048988 3.314223 3.737019 3.903746 3.887328 3.819069 3.078887 2.794408 2.958887 3.100103 3.187866 3.120999 3.090611 3.281453 3.737019 3.210396 3.163301 3.167749 2.947999 3.087527 3.187749 3.174223 3.228455 3.193746 3.180972 3.173866 2.913301 3.120611 3.170103 3.170999 3.237999
